company_id,company_name,cash_flow_date,fiscal_year,fiscal_quarter,period_label,revenue,ebitda,adj_ebitda,gross_profit,net_leverage,ebitda_margin_pct,adj_ebitda_margin_pct,revenue_yoy,ebitda_yoy,adj_ebitda_yoy,gross_profit_yoy,revenue_qoq_delta,leverage_qoq_delta,margin_yoy_pp_change
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2022-10-31,2022,4,Q4 2022,47.94811,9.599609,,25.420158,,0.200208,,0.11878069330737444,0.14747370982841687,,0.10016079472836693,4.134051999999997,,0.0050060000000000104
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2022-11-30,2022,4,Q4 2022,52.216012,12.645932,,28.635253,,0.242185,,0.281873530302115,1.357219681156643,,0.41106702383487215,4.267901999999999,,0.110483
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2022-12-31,2022,4,Q4 2022,54.30657,12.353784,,29.025517,,0.227482,,0.34434944341630785,2.4618439503261262,,0.5387220389630878,2.0905580000000015,,0.139143
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2023-01-31,2023,1,Q1 2023,57.799035,12.779834,,31.357769,,0.221108,,0.31918926569184713,0.9420563696021375,,0.41412951182138097,3.492465000000003,,0.070915
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2023-02-28,2023,1,Q1 2023,59.218311,13.393274,,32.897983,,0.226168,,0.235049952959564,0.3951895332403644,,0.29416909997176266,1.4192759999999964,,0.02596000000000001
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2023-03-31,2023,1,Q1 2023,60.790943,13.674876,,34.206108,,0.224949,,0.16422033532549363,0.08136561227752918,,0.19454533892192263,1.5726319999999987,,-0.017236
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2023-04-30,2023,2,Q2 2023,61.805001,15.402935,,35.183453,,0.249218,,0.13807594550714575,0.24681919321237933,,0.21215594540486563,1.0140579999999986,,0.021736000000000005
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2023-05-31,2023,2,Q2 2023,62.526936,14.484959,,34.867685,,0.231659,,0.08179896083040132,0.13342309454097767,,0.11193130480679286,0.721935000000002,,0.010551000000000005
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2023-06-30,2023,2,Q2 2023,60.657013,12.367973,,33.187056,18.499693,0.2039,,0.024294884060438657,-0.07655342524912137,,0.008786952075450789,-1.869923,,-0.02226800000000001
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2023-07-31,2023,3,Q3 2023,56.164039,7.478837,,28.981415,30.487951,0.133161,,-0.0761117326309611,-0.45309653996131294,,-0.15274152206968422,-4.492973999999997,11.988257999999998,-0.09178800000000001
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2023-08-31,2023,3,Q3 2023,54.278992,4.617893,,26.606168,50.920386,0.085077,,-0.12177022697564546,-0.7001939565413995,,-0.24378747020652008,-1.8850470000000001,20.432435,-0.16414099999999998
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2023-09-30,2023,3,Q3 2023,58.068918,7.17721,,30.28358,31.369637,0.123598,,-0.07129756046258212,-0.5045060189676754,,-0.1314714469859413,3.789925999999994,-19.550749,-0.108061
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2023-10-31,2023,4,Q4 2023,61.79862,9.65142,,33.123973,26.853128,0.156175,,0.018820692670771647,-0.21964415672640938,,-0.0019008314566980238,3.729702000000003,-4.516508999999999,-0.04772499999999999
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2023-11-30,2023,4,Q4 2023,62.921321,11.578961,,34.87999,23.033709,0.184023,,0.12031332005876565,0.5482301593148773,,0.20352957231384325,1.1227009999999993,-3.819419,0.05086199999999999
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2023-12-31,2023,4,Q4 2023,61.227379,9.951184,,32.824033,26.76639,0.162528,,0.1280124546159589,1.15491870426621,,0.2337001329917183,-1.6939419999999998,3.7326809999999995,0.077451
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2024-01-31,2024,1,Q1 2024,62.487928,10.302694,,33.675159,25.841386,0.164875,,0.0760994031264712,0.4354733942576574,,0.11199399146336067,1.2605489999999975,-0.9250040000000013,0.041276999999999994
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2024-02-29,2024,1,Q1 2024,64.148894,10.709258,,35.182142,24.861467,0.166944,,0.03803117286437786,0.10960438982035807,,0.062135330203294134,1.660966000000002,-0.9799189999999989,0.010769
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2024-03-31,2024,1,Q1 2024,65.299421,12.222935,,36.660237,21.700079,0.187183,,0.03779481997842983,0.05561587088858837,,0.051039206146561475,1.1505269999999967,-3.1613880000000023,0.003159999999999996
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2024-04-30,2024,2,Q2 2024,66.363477,13.074072,,37.928739,20.31187,0.197007,,0.08388564207525533,0.31382074736031407,,0.1555173308532806,1.0640560000000079,-1.3882089999999998,0.03447899999999998
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2024-05-31,2024,2,Q2 2024,68.082264,13.532628,,38.690214,19.608706,0.198769,,0.08952666825502678,0.3135038272513966,,0.1489244638755825,1.7187869999999918,-0.7031639999999975,0.03389400000000001
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2024-06-30,2024,2,Q2 2024,66.089954,10.662682,,36.384184,24.886545,0.161336,,0.03025866665760453,-0.004349134179043959,,0.03416625400465949,-1.9923099999999891,5.277839,-0.005608000000000002
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2024-07-31,2024,3,Q3 2024,62.532479,6.375137,,31.807617,41.591451,0.101949,,-0.04237314753525905,-0.478428298931476,,-0.13236739304222178,-3.5574750000000037,16.704905999999998,-0.08523399999999999
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2024-08-31,2024,3,Q3 2024,59.583695,3.201078,,28.859894,82.919123,0.053724,,-0.1021613439573096,-0.7551583011016001,,-0.23910220163132762,-2.9487840000000034,41.327672,-0.143283
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2024-09-30,2024,3,Q3 2024,64.868157,6.328778,,33.222206,41.813012,0.097564,,-0.04720916742721715,-0.5323319313883453,,-0.1413279337250499,5.284461999999998,-41.106111,-0.101205
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2024-10-31,2024,4,Q4 2024,67.78655,7.886054,,35.454878,34.58764,0.116337,,0.025671011966508547,-0.2604061529735202,,-0.02554148252988158,2.918393000000009,-7.225372,-0.04499900000000001
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2024-11-30,2024,4,Q4 2024,69.417383,10.505946,,37.522417,26.056638,0.151345,,0.11010124834488008,0.6479561145117353,,0.1796676563352733,1.6308329999999955,-8.531002,0.04939600000000001
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2024-12-31,2024,4,Q4 2024,66.159245,8.353731,,34.367143,32.751671,0.126267,,0.11035821125225617,1.6096618076785383,,0.1908270695658133,-3.2581380000000024,6.695033000000002,0.072543
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2025-01-27,2025,1,Q1 2025,,,,,,,,,,,,,,
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2025-01-31,2025,1,Q1 2025,66.703545,9.628641,,35.390322,28.942465,0.14435,,-0.015976694491753894,0.22097071615284405,,-0.0018207931783040733,,,0.02801300000000001
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2025-02-03,2025,1,Q1 2025,,,,,,,,,,,,,,
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2025-02-10,2025,1,Q1 2025,,,,,,,,,,,,,,
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2025-02-17,2025,1,Q1 2025,,,,,,,,,,,,,,
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2025-02-24,2025,1,Q1 2025,,,,,,,,,,,,,,
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2025-02-28,2025,1,Q1 2025,67.073978,10.178371,,36.135845,27.086121,0.151748,,,,,,,,
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2025-03-03,2025,1,Q1 2025,,,,,,,,,,,,,,
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2025-03-10,2025,1,Q1 2025,,,,,,,,,,,,,,
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2025-03-17,2025,1,Q1 2025,,,,,,,,,,,,,,
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2025-03-24,2025,1,Q1 2025,,,,,,,,,,,,,,
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2025-03-31,2025,1,Q1 2025,67.842831,10.914058,,37.214405,25.107667,0.160873,,,,,,,,
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2025-04-07,2025,2,Q2 2025,,,,,,,,,,,,,,
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2025-04-14,2025,2,Q2 2025,,,,,,,,,,,,,,
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2025-04-30,2025,2,Q2 2025,68.514019,11.970901,,38.351764,23.475806,0.174722,,,,,,,,
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2025-05-31,2025,2,Q2 2025,68.940548,11.485854,,37.992609,24.307368,0.166605,,0.01618029471676975,0.0523907789385029,,0.020911364833053284,0.42652900000000216,0.8315620000000017,0.005732000000000015
124cc0b7-030c-4f8c-93f7-8cd967be199e,Endeavor,2025-06-30,2025,2,Q2 2025,66.331367,8.765901,,36.140016,32.337896,0.132153,,,,,,-2.6091810000000066,8.030528,
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2019-07-11,2019,3,Q3 2019,,,,,,,,,,,,,,
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2020-12-31,2020,4,Q4 2020,,,,,,,,,,,,,,
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2021-03-31,2021,1,Q1 2021,17.966094,4.189737,,9.104006,,0.233202,0.0,,,,,,,
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2021-04-30,2021,2,Q2 2021,18.787664,4.133705,,9.398684,,0.220022,0.0,,,,,0.8215700000000012,,
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2021-05-31,2021,2,Q2 2021,17.952059,3.688344,,8.918362,,0.205455,0.0,,,,,-0.835605000000001,,
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2021-06-30,2021,2,Q2 2021,17.375663,3.1165,,8.178379,,0.17936,0.0,,,,,-0.576395999999999,,
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2021-07-31,2021,3,Q3 2021,13.928394,0.924923,,5.815518,,0.066406,0.0,-0.2247400019169441,-0.7792407972147177,,-0.36121329445521017,-3.4472689999999986,,-0.166796
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2021-08-31,2021,3,Q3 2021,16.526757,1.357112,,6.430152,,0.082116,0.0,-0.12033997414473666,-0.6716959724992471,,-0.3158454949650398,2.598362999999999,,-0.137906
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2021-09-30,2021,3,Q3 2021,20.343922,3.587988,,8.926411,,0.176367,0.0,0.13323613742579618,-0.027208958817290272,,0.0009025199918998299,3.8171649999999993,,-0.029088000000000003
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2021-10-31,2021,4,Q4 2021,25.553585,7.975836,,12.973173,,0.312122,0.0,0.47065381044740584,1.5592286218514362,,0.5862768159802816,5.209663000000003,,0.13276200000000002
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2021-11-30,2021,4,Q4 2021,21.574018,6.469472,,11.292649,,0.299873,0.0,0.5489235873137992,5.994606037475552,,0.9418130938636938,-3.979567000000003,,0.23346699999999998
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2021-12-31,2021,4,Q4 2021,16.933062,-0.323094,,7.800074,,-0.019081,0.0,0.024584678046636717,-1.2380746762242172,,0.21304659672119738,-4.640955999999999,,-0.101197
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2022-01-31,2022,1,Q1 2022,12.865107,-2.98105,,5.331727,,-0.231716,0.0,-0.3676191345995133,-1.8308416862040788,,-0.4027020490093947,-4.0679549999999995,,-0.408083
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2022-02-28,2022,1,Q1 2022,13.957412,-2.150981,,6.198198,,-0.15411,0.0,-0.45379828309804676,-1.269687215233613,,-0.5222296041222915,1.0923049999999996,,-0.466232
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2022-03-31,2022,1,Q1 2022,16.011424,3.534047,,8.410478,,0.22072,0.0,-0.25783764526385383,-0.45373486429804466,,-0.25522541256706033,2.054012000000002,,-0.079153
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2022-04-30,2022,2,Q2 2022,18.521448,4.017469,,9.535027,,0.216909,0.0,0.09380382591169865,,,0.2224277615827746,2.510023999999998,,0.23598999999999998
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2022-05-31,2022,2,Q2 2022,18.427793,3.488722,,9.365076,,0.189318,0.0,0.43238552155065646,,,0.7564807800549429,-0.09365499999999827,,0.421034
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2022-06-30,2022,2,Q2 2022,16.52453,1.72438,,7.763349,,0.104353,0.0,0.18392507149606238,,,0.252517102551419,-1.9032630000000026,,0.258463
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2022-07-31,2022,3,Q3 2022,14.432714,0.954494,,6.288581,,0.066134,0.0,-0.09859897533161328,-0.7299147408056543,,-0.25229208137753883,-2.091815999999998,,-0.154586
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2022-08-31,2022,3,Q3 2022,18.091841,3.424663,,8.903113,,0.189293,0.0,-0.023195108719361507,-0.1475570813365331,,-0.06627291144534778,3.659126999999998,,-0.027616
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2022-09-30,2022,3,Q3 2022,20.540524,5.736042,,11.006751,,0.279255,0.0,0.11464916064555317,0.6441671190768425,,0.17529756298827678,2.4486830000000026,,0.08993699999999999
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2022-10-31,2022,4,Q4 2022,24.537402,8.558667,,14.294839,,0.348801,0.0,0.48490770993184085,3.9633300084668113,,0.841323763751958,3.996877999999999,,0.24444800000000003
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2022-11-30,2022,4,Q4 2022,21.374552,6.631514,,12.136581,,0.310253,0.0,0.4809793916792088,5.9476748937133195,,0.9299395205373041,-3.162849999999999,,0.244119
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2022-12-31,2022,4,Q4 2022,20.514461,2.937931,,10.829274,,0.143213,0.0,0.13390677046078406,-0.1421255171676746,,0.2163469114679327,-0.8600910000000006,,-0.04607999999999998
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2023-01-31,2023,1,Q1 2023,16.465009,0.6485,,8.293264,,0.039387,0.0,-0.19841339003815106,-0.8869429477678161,,-0.24652933458747264,-4.049452000000002,,-0.23986799999999997
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2023-02-28,2023,1,Q1 2023,17.632496,1.454304,,9.290528,,0.082479,0.0,-0.2814033042291927,-0.8300782119458555,,-0.35007816457394164,1.1674870000000013,,-0.26632200000000006
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2023-03-31,2023,1,Q1 2023,18.055101,4.778502,4.778502,10.713768,,0.264662,0.264662,-0.15529920814246775,-0.2794251810370906,,-0.11723342842601221,0.4226050000000008,,-0.04559099999999999
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2023-04-30,2023,2,Q2 2023,18.10615,4.631512,4.631512,10.961306,,0.255798,0.255798,-0.1173957726698255,0.5764536335264512,,0.012192137718558104,0.05104899999999901,,0.11258500000000002
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2023-05-31,2023,2,Q2 2023,17.385231,4.355859,4.355859,10.489134,,0.250549,0.250549,0.055889553415974604,5.716821896684657,,0.26477753511765684,-0.7209189999999985,,0.21116200000000002
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2023-06-30,2023,2,Q2 2023,17.963127,4.805944,4.805944,10.603916,,0.267545,0.267545,0.018751230682258504,2.304635069421524,,0.14136849918540687,0.5778959999999991,,0.18506599999999998
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2023-07-31,2023,3,Q3 2023,18.492205,4.655221,4.655221,10.444453,,0.25174,0.25174,0.024209446405201385,-0.025799089338039316,-0.025799089338039316,-0.025137281300099148,0.5290779999999984,,-0.012921999999999989
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2023-08-31,2023,3,Q3 2023,24.496428,8.313412,8.410883,14.263524,,0.339372,0.343351,0.35293411354705456,0.7949671727073145,0.816012351905814,0.3012613642936343,6.004223000000003,,0.08357399999999998
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2023-09-30,2023,3,Q3 2023,26.614012,9.201163,9.313635,15.485803,,0.345726,0.349952,0.5308402862176521,1.1123647482620536,1.138185602426525,0.4763662090693093,2.1175839999999972,,0.09517699999999996
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2023-10-31,2023,4,Q4 2023,28.26551,10.185769,10.743503,16.822492,,0.36036,0.380092,0.5735294862637222,1.1194106714518521,1.2354615451199598,0.586441461814673,1.6514980000000001,,0.09281500000000004
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2023-11-30,2023,4,Q4 2023,22.063516,6.28904,6.749303,12.773393,,0.285042,0.305903,0.19312521140664413,0.3509648628926532,0.4498351420909985,0.22298343436463366,-6.201993999999999,,0.033302
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2023-12-31,2023,4,Q4 2023,17.091834,1.72986,2.654757,9.088272,7.264425,0.10121,0.155323,-0.3022723966122735,-0.7919193707709903,-0.68436643334594,-0.36283123301086045,-4.971682000000001,,-0.238162
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2024-01-31,2024,1,Q1 2024,15.61205,1.390228,1.869861,8.191554,,0.089048,0.11977,-0.41338983389652034,-0.8489073609499146,-0.7992340262421708,-0.47102814106572327,-1.4797839999999987,,-0.25667799999999996
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2024-02-29,2024,1,Q1 2024,17.724891,3.522259,4.001892,10.38282,,0.198718,0.225778,-0.3729145166671325,-0.6541980286417255,-0.6275058516761247,-0.38280131148227026,2.1128409999999995,,-0.161642
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2024-03-31,2024,1,Q1 2024,20.0824,6.90697,6.90697,12.69524,1.210839,0.343931,0.343931,-0.08979149107513056,0.09825505959574121,0.02336048626058128,-0.0061184213153075585,2.3575090000000003,,0.05888899999999997
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2024-04-30,2024,2,Q2 2024,19.632734,6.3425,6.3425,12.409184,,0.323057,0.323057,0.14866163572616026,2.6664816805984306,1.3891075529700083,0.36540631706445403,-0.44966600000000057,,0.221847
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2024-05-31,2024,2,Q2 2024,19.752661,5.771639,5.846654,12.012811,,0.292196,0.295993,0.26521891743877324,3.1515772952350263,2.1267853599813034,0.4664874332757862,0.11992700000000056,,0.203148
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2024-06-30,2024,2,Q2 2024,20.219669,5.767194,5.858641,12.134248,1.150521,0.285227,0.28975,0.1407499769674183,0.6373565941630073,0.4639677932338006,0.1686851934252928,0.46700799999999987,,0.086509
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2024-07-31,2024,3,Q3 2024,22.324671,9.840017,9.931464,16.325543,,0.38551,0.389093,0.11165353742580562,0.42465031699862593,0.4378901312731921,0.28595780780828084,2.105001999999999,,0.04157900000000003
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2024-08-31,2024,3,Q3 2024,26.006895,11.355284,11.471357,18.006294,,0.400343,0.404435,0.3246700637822527,0.7903482853764286,0.8086491131257388,0.45104577383976263,3.6822240000000015,,0.07728600000000002
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2024-09-30,2024,3,Q3 2024,27.796779,12.667603,12.926354,19.175018,0.38632,0.422328,0.430955,0.40724224447531404,1.1948016845821436,1.2108977203029287,0.5962140751236328,1.7898840000000007,,0.13013199999999997
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2024-10-31,2024,4,Q4 2024,26.824465,8.073165,9.594492,15.193043,,0.318187,0.378147,0.3266520337202355,0.39984280050228926,0.6376651172174571,0.2520794860958833,-0.9723140000000008,,0.03295999999999999
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2024-11-30,2024,4,Q4 2024,23.010506,5.984046,7.942987,12.888929,,0.273406,0.362908,0.030720945450887088,-0.39186629453993826,-0.20021992729370014,-0.21050534123122278,-3.8139590000000005,,-0.11210400000000004
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2024-12-31,2024,4,Q4 2024,17.213694,0.610109,3.863238,8.43266,122.928894,0.038393,0.243106,-0.338110374191152,-0.9462709166939374,-0.6632274629758275,-0.5316826438577533,-5.796811999999999,,-0.36195
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2025-01-31,2025,1,Q1 2025,17.172226,1.937896,3.9597,9.123847,,0.118892,0.242931,-0.3822224510257106,-0.847019519004503,-0.6936723224507081,-0.5241805248892074,-0.04146800000000184,,-0.303436
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2025-02-28,2025,1,Q1 2025,17.43426,2.37782,3.862369,9.933891,,0.139248,0.226186,-0.350061222097067,-0.7054661957237341,-0.5974389264173653,-0.346155276464366,0.2620339999999999,,-0.178939
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2025-03-31,2025,1,Q1 2025,21.391944,6.163066,6.251739,13.32564,11.682497,0.288102,0.292247,-0.07034013072115845,0.029916213879371833,-0.2129234254065882,0.03388264455487347,3.9576840000000004,,0.014696000000000042
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2025-04-30,2025,2,Q2 2025,19.497339,4.432067,4.48949,11.733158,,0.227317,0.230262,0.13266443565221966,6.264385544222425,0.1621054669683825,0.3913946489008212,-1.8946049999999985,,0.18892399999999998
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2025-05-31,2025,2,Q2 2025,17.648676,3.618269,3.675692,10.595048,,0.205016,0.20827,0.027745383737670343,0.8671120638052816,-0.07172462560294972,0.16124788151313812,-1.848663000000002,,0.086124
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2025-06-30,2025,2,Q2 2025,16.915807,3.238291,3.238291,10.119532,21.616338,0.191436,0.191436,-0.029737597121988396,0.3618739013045563,-0.16157907232581878,0.0186876421333796,-0.7328689999999973,,0.052187999999999984
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2025-07-31,2025,3,Q3 2025,20.06159,5.580246,5.580246,12.186344,,0.278156,0.278156,-0.062189485911144864,-0.09456656800365272,-0.10740899452136436,-0.08549653149867473,3.145782999999998,,-0.00994600000000001
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2025-08-31,2025,3,Q3 2025,23.116225,7.346497,7.3749,14.193191,,0.317807,0.319036,0.1856092259564241,0.6575780555663984,0.6427032914651776,0.20966503647185192,3.054635000000001,,0.09049000000000001
144c55f1-2b3b-496f-ad43-4407d40fe463,Hempz,2025-09-07,2025,3,Q3 2025,,,,,,,,,,,,,,
5d342085-e8c0-468a-9de0-cdf39c49ea89,Legacy,2023-01-31,2023,1,Q1 2023,,,,,,,,,,,,,,
5d342085-e8c0-468a-9de0-cdf39c49ea89,Legacy,2023-02-28,2023,1,Q1 2023,,,,,,,,,,,,,,
5d342085-e8c0-468a-9de0-cdf39c49ea89,Legacy,2023-03-31,2023,1,Q1 2023,22.439,,,,,,0.0,,,,,,,
5d342085-e8c0-468a-9de0-cdf39c49ea89,Legacy,2023-04-30,2023,2,Q2 2023,,,,,,,,,,,,,,
5d342085-e8c0-468a-9de0-cdf39c49ea89,Legacy,2023-05-31,2023,2,Q2 2023,,,,,,,,,,,,,,
5d342085-e8c0-468a-9de0-cdf39c49ea89,Legacy,2023-06-30,2023,2,Q2 2023,21.388,5.053,,15.56,,0.24,0.0,,,,,,,
5d342085-e8c0-468a-9de0-cdf39c49ea89,Legacy,2023-07-31,2023,3,Q3 2023,,,,,,,,,,,,,,
5d342085-e8c0-468a-9de0-cdf39c49ea89,Legacy,2023-08-31,2023,3,Q3 2023,,,,,,,,,,,,,,
5d342085-e8c0-468a-9de0-cdf39c49ea89,Legacy,2023-09-30,2023,3,Q3 2023,22.535,6.002,,16.47,,0.27,0.0,,,,,,,
5d342085-e8c0-468a-9de0-cdf39c49ea89,Legacy,2023-10-31,2023,4,Q4 2023,,,,,,,,,,,,,,
5d342085-e8c0-468a-9de0-cdf39c49ea89,Legacy,2023-11-30,2023,4,Q4 2023,,,,,,,,,,,,,,
5d342085-e8c0-468a-9de0-cdf39c49ea89,Legacy,2023-12-31,2023,4,Q4 2023,24.18,7.332,,18.254,,0.3,0.0,,,,,,,
5d342085-e8c0-468a-9de0-cdf39c49ea89,Legacy,2024-01-31,2024,1,Q1 2024,,,,,,,,,,,,,,
5d342085-e8c0-468a-9de0-cdf39c49ea89,Legacy,2024-02-29,2024,1,Q1 2024,,,,,,,,,,,,,,
5d342085-e8c0-468a-9de0-cdf39c49ea89,Legacy,2024-03-31,2024,1,Q1 2024,26.331,7.744,7.664734,18.867,0.0,0.29,0.291092,,,,,,,
5d342085-e8c0-468a-9de0-cdf39c49ea89,Legacy,2024-04-30,2024,2,Q2 2024,,5.007785,6.836792,,0.0,,,,-0.3169960447354064,,,,0.0,
5d342085-e8c0-468a-9de0-cdf39c49ea89,Legacy,2024-05-31,2024,2,Q2 2024,,5.11831,6.537301,,0.0,,,,,,,,0.0,
5d342085-e8c0-468a-9de0-cdf39c49ea89,Legacy,2024-06-30,2024,2,Q2 2024,24.16,6.387,6.457015,17.455,15.656803,0.26,0.267261,,,,,,15.656803,
5d342085-e8c0-468a-9de0-cdf39c49ea89,Legacy,2024-07-31,2024,3,Q3 2024,,5.908297,6.052683,,16.925352,,,,-0.23704842458677683,-0.21032054080415577,,,1.2685490000000001,
5d342085-e8c0-468a-9de0-cdf39c49ea89,Legacy,2024-08-31,2024,3,Q3 2024,,5.86729,6.006405,,17.043644,,,,0.17163376622598603,-0.12145857296814061,,,0.11829200000000029,
5d342085-e8c0-468a-9de0-cdf39c49ea89,Legacy,2024-09-30,2024,3,Q3 2024,22.811,5.858,5.963438,16.381,17.027996,0.26,0.261428,,0.1445184054893118,-0.08778286329480625,,,-0.015647999999998774,
5d342085-e8c0-468a-9de0-cdf39c49ea89,Legacy,2024-10-31,2024,4,Q4 2024,23.581992,6.031868,6.546173,16.911361,16.537167,0.255783,0.277592,-0.023924172185430484,-0.05560231720682626,0.013807928276455824,-0.031145173302778512,0.7709919999999997,-0.4908290000000015,-0.004217000000000026
5d342085-e8c0-468a-9de0-cdf39c49ea89,Legacy,2024-11-30,2024,4,Q4 2024,23.055546,5.549898,6.330529,16.483851,17.973304,0.240719,0.274577,,-0.06066028840459448,0.045904601314821915,,-0.526446,1.4361369999999987,
